Item,Open,Close,Volume
65,0.8193411776104405,0.8214787632109991,0.012233162669239638
66,0.806701531501613,0.8191660213380675,0.017321942734132633
67,0.8218581511704502,0.8154898409505495,0.01941797130684133
68,0.8211934758639017,0.8204095962081992,0.033897841400013014
69,0.830008514430825,0.8314820734522742,0.010364989920332125
70,0.852432858906375,0.8318529407563704,0.0247137816632526
71,0.8518008346910451,0.8512376902751826,0.012514919870714215
72,0.856377225363336,0.8561029848386271,0.0165097469750994
73,0.8529450498882086,0.8535176889086535,0.007152957823521956
74,0.8501228897536381,0.8517613315205383,0.009950929337295574
75,0.8455573678284567,0.8490560048887661,0.006628644422517091
76,0.8423756862210923,0.8476051118544976,0.00791370226750331
77,0.8444132278290167,0.8441470248298165,0.009996255495793655
78,0.8345958355627586,0.8402525840221177,0.010132233971287909
79,0.8339746917376359,0.8356709528291035,0.006225609121277373
80,0.8275895523378742,0.8329546839412869,0.006346887221042516
81,0.8271537206813494,0.8287221190689525,0.006459590101632347
82,0.8294201869954155,0.8306966533485767,0.005934051669316724
83,0.8374505415958157,0.8315365341464793,0.008946403662473169
84,0.8320788191304277,0.8390636369035352,0.015902131444962924
85,0.8276876912613843,0.8261694828497677,0.010565895055296603
86,0.8250725804912574,0.831340241767059,0.005998978328786952
87,0.8280145925040229,0.8293112467932297,0.010113858501626521
88,0.8317519281872832,0.8327910512726553,0.010609996182483927
89,0.8283959212962508,0.8331838030888401,0.008621770365122027
90,0.8283850355234487,0.8309038879840415,0.009061556605684518
91,0.8211062438993582,0.827936615436583,0.011522644508999404
92,0.8180444879249341,0.8231586918641486,0.005935276700627484
93,0.8183821990258489,0.8178679022450583,0.010248611945810015
94,0.8194282651600956,0.8208241490078005,0.010323338855766317
95,0.8171727755045199,0.8196570028726345,0.009495217689693216
96,0.8119970553975395,0.8151734343406585,0.010957905074739493
97,0.8106677213228726,0.8099481312004899,0.008251810909272801
98,0.8093602722757757,0.8097518388210696,0.009574844724892551
99,0.8038795274224096,0.8090427639236657,0.014038858821298444
100,0.7988891325408403,0.8007413503763009,0.010171434973232196
101,0.8012970681987717,0.7991157988886843,0.012342190455897191
102,0.7924384695434957,0.7970758616588107,0.014315715897529984
103,0.80224505570472,0.7937814908314337,0.021197941801374194
104,0.7973416676478939,0.7991812018389338,0.01837056953614236
105,0.816475444558025,0.8031520713815984,0.036705613164272705
106,0.8403817360941203,0.8262785712955221,0.03959178693242097
107,0.8404361657803869,0.8393144735058328,0.03641650577493358
108,0.8344432798075679,0.8409180569526885,0.013901655314493434
109,0.8272844859737242,0.8311875513544716,0.01430591564704391
110,0.8105370659543375,0.8256240406209955,0.023726406426780824
111,0.8077911726750683,0.807886476515872,0.009623845977322912
112,0.8076931688007818,0.8037411155772035,0.0067364471778638855
113,0.8085648958382813,0.8088137283047847,0.006212133776859022
114,0.8087827115426817,0.8071119151395467,0.01127396315291532
115,0.8098723765243964,0.8109082097575354,0.009427840967601468
116,0.807017501713256,0.809370029260929,0.010154284534881569
117,0.8050998806340481,0.8097300378376531,0.009859051988988645
118,0.8055901663941264,0.8055301326761074,0.008291011911217092
119,0.80482738617603,0.8068064507856999,0.01088195313347243
120,0.7924275825009415,0.804657508638744,0.018332593565508832
121,0.7842664067328695,0.7913598275700916,0.01004403171691326
122,0.7868706160541583,0.7856327676966559,0.012185386448120037
123,0.776769693793826,0.7858944630263257,0.017620850373957837
124,0.7795918635212096,0.7689205180414831,0.014887805519654448
125,0.7786330093821362,0.7802982925820608,0.006575968076154453
126,0.7906188822411385,0.782141937432514,0.008504167359289161
127,0.7855520081258094,0.7879888609504042,0.005578792589196606
128,0.7848220454942878,0.7856653438787726,0.0030001016800488564
129,0.7860097429762042,0.7877162233646902,0.007484941308737651
130,0.7932229882482409,0.7904652354919676,0.01150304400802726
131,0.7906623801248027,0.7937378053359284,0.009203660237732565
132,0.7862059749691127,0.7907925843579028,0.009101982638939566
133,0.7960451524859752,0.7878907982893661,0.025459825731504845
134,0.7950099230308817,0.7942287033418234,0.015301866102690999
135,0.7934409903071789,0.796672334643926,0.015669375495918708
136,0.7895945276233932,0.7938904957485158,0.01969360335176211
137,0.7813462207191856,0.7857745158531989,0.013573346923210012
138,0.775331371077975,0.7874652197050485,0.016953208309594167
139,0.7684124302104848,0.7718877070602693,0.01337611688217781
140,0.7542473416125998,0.7678514345673553,0.018483272416732192
141,0.7545088829577679,0.7511720116803153,0.014865754956060788
142,0.7434056644909057,0.753397382562237,0.01430714067835467
143,0.7345798271923001,0.7383870296009742,0.014678325165514657
144,0.7527218052837648,0.7382450308584149,0.028745359706960554
145,0.7642173538565308,0.7508446628143801,0.02154217559969748
146,0.763432842438527,0.7656370059414781,0.012757476070244501
147,0.7525038366715512,0.7616551941427689,0.025171943373476478
148,0.7571457861609824,0.7555900937333699,0.0011380540876951353
149,0.7646749674809278,0.7542482056161839,0.009707148106454525
150,0.764097459692519,0.7607934288327778,0.010701873530790856
151,0.7522315088383122,0.760575335469941,0.013600297612046713
152,0.7621144882444828,0.7509429760614345,0.015750227562428804
153,0.7570258890779827,0.7620588882149982,0.012410792209299696
154,0.7438633290427313,0.7553173726189838,0.01565345008887884
155,0.7384696710125995,0.7500593262393546,0.029686183753623484
156,0.7453233721318152,0.726125521709645,0.03880531683091368
157,0.7508259391042519,0.7463394603563316,0.03763296186651729
158,0.7869904096938866,0.7556554966836193,0.06601693733680393
159,0.7780881085891855,0.7832544558161306,0.03158008216005694
160,0.7783061224635022,0.7902251740883699,0.015294515914826445
161,0.770591698332388,0.7793711243218202,0.01803246089437287
162,0.744822167437451,0.7565391465056992,0.017762954006005884
163,0.7592050136767893,0.7577280936242814,0.02026936806781885
164,0.7834600638430672,0.7645243205005171,0.022419298018200945
165,0.7879383190127538,0.7831345086430039,0.022482999646360413
166,0.8005343971187163,0.7879562847682876,0.021096264202581195
167,0.8087174535239989,0.7984940949822906,0.04697137554843335
168,0.8011664189831118,0.7960832904483208,0.03004879302160816
169,0.8056446080302343,0.8012648245643123,0.015610573993002273
170,0.8180445036497758,0.8083010293154733,0.016784153988709423
171,0.8088808896260653,0.8161443716250761,0.011356040250736176
172,0.7978865285462815,0.8034029079838959,0.013416542915432858
173,0.8061240052255656,0.8007521255750009,0.01069819843685858
174,0.8010247030000538,0.8064355834816036,0.011999181688884666
175,0.7915777210847184,0.8005995186910857,0.021667128793394903
176,0.7826210239190811,0.7846181449167331,0.006563717763046863
177,0.7842118199972529,0.7821745136146308,0.007243610140518123
178,0.7827081729220005,0.7816072704024419,0.010393165640479582
179,0.7891259984907374,0.789996138469489,0.004744546266569709
180,0.7915341336339653,0.7875962761915636,0.014712626042215907
181,0.7803763974757983,0.7926142611675955,0.011950180436454304
182,0.7825556650466524,0.777931090014924,0.007870826171626745
183,0.7805398310289212,0.7805164694735697,0.00709660638322704
184,0.7826319484261649,0.7784984167557847,0.00849191704618157
185,0.7815422504247312,0.7802000628636786,0.009041956104712374
186,0.7788727306055389,0.7775711649668721,0.011865653276011932
187,0.7800168016054088,0.7815854694190254,0.013960456817409865
188,0.7839721705462687,0.780036513723719,0.010160409691435366
189,0.7805397855906576,0.7881306926356194,0.011634122358278473
190,0.778088137393722,0.7888615685164396,0.010372340108196678
191,0.7867941835656943,0.780047288922419,0.01166352310973669
192,0.7925910797690091,0.7934761100062587,0.010916254010173685
193,0.7869904295696589,0.7945560522077586,0.015174462846372062
194,0.7774671582022911,0.7826436941657812,0.010142034221773979
195,0.7760941989468285,0.7769165507636734,0.006475515508672214
196,0.7773036062029146,0.7721276014065227,0.007704221913363517
197,0.7750264032091908,0.7749421000127213,0.019723004103220327
198,0.7652089565674741,0.7784984167557847,0.01269867456732807
199,0.7625066173796833,0.7667496078537667,0.009451116562505888
200,0.769567426800376,0.7648515858377805,0.015783303407819298
201,0.7592269863163775,0.7758694353303062,0.016453395534804485
202,0.7747539582242132,0.7645897234507665,0.016746178018075892
203,0.7817821153850376,0.7802546906152279,0.008049680742997563
204,0.7847348405550179,0.7858726620429093,0.007652770598311639
205,0.7743398880621798,0.7859054052823699,0.01799448492373934
206,0.7709402436449072,0.7737420435807506,0.010159184660124606
207,0.7673553752647552,0.7677750058323894,0.009590770131932418
208,0.7647621459859044,0.7660842184518678,0.0067474724596607175
209,0.7683360434022619,0.7683422490445782,0.007923502517989383
210,0.7685213965240044,0.7725967819576731,0.0031005542475310956
211,0.7679112051389184,0.7697604823680578,0.008921903036257988
212,0.7673772612660698,0.7676660009153071,0.00835593857068732
213,0.7726727155256964,0.770174951638987,0.009346988901091372
214,0.7766170920852159,0.7734365792269035,0.004862149272402575
215,0.7744706463434752,0.7738294145717606,0.004069554014341485
216,0.7758653255530649,0.7767747190784582,0.007352637927175676
217,0.7819346397047408,0.7801565444255177,0.00421410770901105
218,0.7760942002773686,0.7830691056927546,0.006682545800190489
219,0.7799078270657113,0.7784547312602798,0.006582093232708248
220,0.7839504049776211,0.7836582334170318,0.005012828123625935
221,0.7816403191462611,0.7848471805356142,0.004614692947629252
222,0.7875024427786321,0.7861016976617902,0.009331063494051505
223,0.7837760599087682,0.7864181042716812,0.004874399585510165
224,0.7809866043548954,0.7853163610867647,0.013317315379261375
225,0.7826319792894544,0.7828619545859621,0.0085837943944885
226,0.7762140332910248,0.7847162911064431,0.015762477875536394
227,0.7741764615665828,0.7741566799090238,0.006803823899955632
228,0.772247820456934,0.7759783567187164,0.011511619227202573
229,0.7731848609633281,0.7772874180677696,0.018079012084181712
230,0.7615695744745657,0.7781820101458936,0.03073726061825473
231,0.7735989647853287,0.7677096028821401,0.055982705870376744
232,0.7421417276336566,0.7398923833294478,0.038620337102989066
233,0.7313871791367136,0.7356706771844856,0.01332834066105821
234,0.7298072255182964,0.7309581565623008,0.008195459468977886
235,0.7299815389523243,0.7308163248770853,0.00677074805456514
236,0.7295892692237596,0.7327362314051603,0.006436314506727925
237,0.7292404863101805,0.7274236408026536,0.005298260419032789
238,0.7260261656403136,0.7303362855985627,0.007405314273538314
239,0.7214715888831997,0.7263328398737814,0.012265013483319372
240,0.7084397647098163,0.7261037207262283,0.01732561782806491
241,0.7118066805657977,0.7069371480989249,0.013432468322472725
242,0.704114046499374,0.7071226652796452,0.006735222146553127
243,0.705835594896772,0.7002282086850274,0.0061398569295242405
244,0.7019129989634242,0.7035336052971211,0.009834551362773464
245,0.6882928165646905,0.697741142473436,0.011276413215536837
246,0.6786386982480039,0.6874650275891027,0.011964880812183411
247,0.6781483855337354,0.6759890233301429,0.006591893483194322
248,0.6669579947292122,0.6778544691640124,0.011325414467967199
249,0.6725912905351299,0.6734036438714971,0.011042432235181865
250,0.6726894486603741,0.6792508179754035,0.012600672062467348
251,0.6645717479367184,0.67192009112644,0.01950127343597294
252,0.6608779882159923,0.6628222316906613,0.020036612118774638
253,0.6577289697924054,0.6585351225954497,0.017048760751833373
254,0.6480531420010888,0.6474954721195074,0.029237822293885687
255,0.6564214061446513,0.6519244128999342,0.052078531082987725
256,0.6786278272142697,0.684290603934852,0.019654402349817822
257,0.6824415336072848,0.6794907958503289,0.011420966910206404
258,0.6780829359045291,0.6777562394456301,0.01219273663598459
259,0.6783663148530467,0.6747563907160553,0.021586276726884804
260,0.6904393078163965,0.6727055947588096,0.04400924983901802
261,0.6975980645237305,0.6945230333236803,0.021186916519577364
262,0.7051817925247074,0.7031845389764413,0.007853675733276118
263,0.699069079744925,0.704340826384235,0.00990560317879749
264,0.6996248244679253,0.7028464149118058,0.00792717761192166
265,0.7063041768983279,0.7042754234339856,0.011416066784963368
266,0.7075245199735899,0.7144532250712645,0.005370537266367571
267,0.7101722860877153,0.7149005211103265,0.013415317884122098
268,0.7033839048082119,0.7019844825444704,0.008515192641085991
269,0.709082659039794,0.7008609383761373,0.011993056532330869
270,0.7123407074474661,0.7071880682298946,0.008695272243767569
271,0.7173637623171656,0.7163622728719671,0.01439656796404008
272,0.7199461836723213,0.720933045337609,0.006355462440217829
273,0.72026220449431,0.7213585403932546,0.01964460209933175
274,0.7080038973023892,0.7199948512926521,0.014939256834706326
275,0.7063586329837188,0.7083552978937326,0.01028413785382203
276,0.7052689801923636,0.7096315324746532,0.013355291349894906
277,0.6887612629471099,0.7041008485093097,0.016827030084585987
278,0.6889029122034602,0.6868868421208698,0.008822675500086509
279,0.685067495909909,0.6917521366843142,0.01493680677208481
280,0.6870723738665998,0.6847705596847026,0.012364241019490855
281,0.6872902868728789,0.6918285654192801,0.013551296359616351
282,0.700975920621322,0.6900940090145813,0.014082959948485768
283,0.6936318221798248,0.7011227172344792,0.007427364837131978
284,0.6961379841219154,0.6951556794861182,0.009084832200588939
285,0.7020001875339411,0.6986901952457651,0.01021798616304104
286,0.7112836588875722,0.7013954383488653,0.011896279058780906
287,0.7052254693253808,0.7110279648147164,0.013611322893843543
288,0.696225153724369,0.6998464826535589,0.016943408059108093
289,0.6804257164381202,0.6955374890462587,0.018093712459910823
290,0.6834765787791793,0.684116029010176,0.011794601459987907
291,0.674509028844991,0.6804725083334467,0.014553371971817233
292,0.6807525454771808,0.6772762836957795,0.01727784160694531
293,0.6801206345936356,0.6837888472015847,0.014127061075673093
294,0.6716216103248173,0.6766654385167579,0.029318674360395782
295,0.6925095537250628,0.6735890775235452,0.03195984186639224
296,0.6947214648143303,0.6914794990986003,0.03420899935294581
297,0.7155332296285619,0.6957448072103953,0.027840061568309638
298,0.705650352043655,0.7141150174779569,0.023906486029462402
299,0.7149775009758677,0.709271607426601,0.0798634662423132
300,0.751370746627982,0.7553390900737282,0.04117085229198936
301,0.7533866395979625,0.7497975473810127,0.014608498380801391
302,0.7657429421785543,0.751248440415281,0.020543775081428874
303,0.7545088362690106,0.7637170158847311,0.014166262077617384
304,0.7493985397075634,0.7553390900737282,0.013046583459583632
305,0.7492460560757126,0.7503102463703242,0.01015550956619233
306,0.7437434494109927,0.7465140352810075,0.015321466603663143
307,0.7307988798101348,0.7382343391883869,0.010398065765722619
308,0.7384477915473492,0.7308380423318298,0.013084559430217163
309,0.7389054608262379,0.7329434660406248,0.007976178864352021
310,0.7383062323519813,0.7336526244667007,0.009240411177055336
311,0.7301558212596191,0.742324988846834,0.009126483265154747
312,0.730471906448872,0.7319617535575069,0.008615645208568234
313,0.7428717802917715,0.7391070467544224,0.010113858501626521
314,0.7294149346847872,0.7440704039789049,0.013023307864679212
315,0.7415968693423158,0.7366852164357363,0.013562321641413182
316,0.7414551756894819,0.7426195109446367,0.018365669410899326
317,0.725622986796143,0.739946844023653,0.018161089182002568
318,0.7283361429621735,0.7261910081885663,0.006899376342194836
319,0.7229208749479018,0.7278928213538043,0.012681524128977443
320,0.7361596822012049,0.7308599268439183,0.008738148339644137
321,0.7308097576216226,0.7335762792604071,0.007156632917454233
322,0.7258736616132061,0.7358779953486223,0.011247012464078623
323,0.7342855040419239,0.728514525260198,0.028059342172935504
324,0.7299488224500793,0.7318635238391247,0.020918634662521137
325,0.7205780940796033,0.7306417499524095,0.011572870792740525
326,0.7172765791265167,0.7232347614258243,0.011895054027470146
327,0.7161325574589716,0.7228748363777724,0.01372770086836565
328,0.7106626647474761,0.7170168035464937,0.015293290883515685
329,0.6974128442162156,0.7031627379930248,0.02095048547660087
330,0.6836618427883532,0.6957884091772283,0.01784380607251598
331,0.6762742600942057,0.6828288521732113,0.02579793437327434
332,0.6945362489737367,0.6820324898134695,0.03140857777655068
333,0.7050510039250942,0.7010354297721414,0.02333929653258097
334,0.7101505172616427,0.7025300083019147,0.018450196571341698
335,0.7138442505682795,0.7111368862031264,0.015851905161221803
336,0.6903411504258867,0.7140714155111242,0.03044202807236181
337,0.6900143432388771,0.6868541824100811,0.02122734255283241
338,0.7037435358073509,0.6951884227255789,0.019638476942777955
339,0.6921173470601357,0.6998356239261867,0.015762477875536394
340,0.6786931253258197,0.6908684868622346,0.01634191768552541
341,0.6955713634980436,0.6869304440877027,0.01893898406433455
342,0.6992869803943796,0.6997591951912209,0.01660162432340633
343,0.6844572238723664,0.692188490467332,0.015010308650730352
344,0.7041358349103736,0.6871705054913001,0.022579777119910376
345,0.6965519805764793,0.7029444775728438,0.0237300815207131
346,0.6874536395177958,0.6873122536478432,0.02023261712849608
347,0.6804366153770166,0.6755854963152579,0.022127740566240294
348,0.663144381971307,0.6750073108470249,0.03343845465847838
349,0.6799789022434836,0.6755417272910808,0.030565756234748467
350,0.6594504586412745,0.6691819377265349,0.04525755674468147
351,0.653708218209181,0.6726073650404274,0.04838751174367078
352,0.6949176571747435,0.6721710112574096,0.06072725213694645
353,0.7157184134234345,0.7008281951366766,0.057888854589917785
354,0.761144606345964,0.7219366423328154,0.073931864635618
355,0.7766390962624627,0.7563319118702345,0.07683028871687386
356,0.7447786029871994,0.7452704604108759,0.06193145791542258
357,0.7204800741654028,0.7349943455265425,0.04005607379919864
358,0.7087448581169635,0.7207584704129331,0.03166215925787779
359,0.7062387513634679,0.6872469342262659,0.019610301222630494
360,0.7054979201625401,0.7049299541085122,0.012573721373630647
361,0.7149012295985445,0.704744436927792,0.02139394681109564
362,0.7128963140733897,0.717660391964976,0.02250015008471104
363,0.6891099897404231,0.697162957005203,0.025435325105289664
364,0.6735610325836352,0.6883159341717217,0.04411827762567557
365,0.6890881820198723,0.6888831773839105,0.02346669978889991
366,0.6780176134492051,0.6795125968337454,0.04058773738806806
367,0.693762637711715,0.7023118314104058,0.027652631777763507
368,0.7208940668613475,0.6894176773566382,0.025306696817659968
369,0.7115342342596658,0.7175294190071332,0.0222980199184358
370,0.7019457122011168,0.7041445340048147,0.024797083792384215
371,0.7192161364747779,0.7017882736937222,0.022720655720647662
372,0.717788829269767,0.7127951809302037,0.03229182535160793
373,0.7220164537410106,0.7327907756280374,0.023149416679413323
374,0.7369769420572203,0.7351907214346352,0.021317994869828577
375,0.73490664457723,0.7329108063298361,0.034895016886970866
376,0.762822563796018,0.7531682634146838,0.013683599741178325
377,0.7695129590181232,0.7665751164577628,0.011119609207759684
378,0.761918272301563,0.7705677869838439,0.017161463632423202
379,0.7434056905805496,0.7577827213758308,0.012706024755192624
380,0.7417929918159384,0.7398923833294478,0.0
381,0.7441575293168655,0.7428050281253568,0.012361790956869335
382,0.7371620853535655,0.7412995073395392,0.01588008088136926
383,0.7358327591275925,0.7343943590748931,0.014967432554853787
384,0.7403874404999751,0.7300854489962652,0.035147373336987225
385,0.7555657619291455,0.7442449789035809,0.015985433574094536
386,0.739668233357404,0.7516192241907053,0.02615931860994825
387,0.7409975729992256,0.73361988122724,0.023872185152761148
388,0.7229860957763354,0.7362923810908796,0.026615030257550607
389,0.7205235961668579,0.7230710452285206,0.02007336305809741
390,0.7364212477017666,0.7335653370043628,0.01350352013849675
391,0.7446041790759317,0.7363033233469236,0.022135090754104848
392,0.737412661725822,0.7500374417272662,0.012660698596694539
393,0.7543672257069051,0.7476922072008898,0.01605648539011856
394,0.7430895891723144,0.7544772412350649,0.024125766634088268
395,0.7549119181865901,0.7424667370033771,0.019317518739359087
396,0.7600224061393236,0.7529938555473521,0.02233477085775857
397,0.7400713278638887,0.7594734252276804,0.018366894442210083
398,0.7454432419495732,0.7366307557415311,0.014194437797764841
399,0.7424903978431998,0.7465794382312569,0.002463537965936403
400,0.745247006551772,0.7436231079398429,0.008085206651009574
401,0.7466308532283512,0.7440267184833999,0.0229497365757596
402,0.7515451368737055,0.7517392548925039,0.014844929423777884
403,0.7426428720916887,0.7520664367010952,0.027603630525333146
404,0.7322696089263521,0.7334561650299362,0.010820701567934483
405,0.7211446725598012,0.7335325102362299,0.015835979754181936
406,0.7243046403520188,0.7182276351771648,0.01742729542685791
407,0.7109458734431567,0.7230710452285206,0.02467948078655135
408,0.7260153336416334,0.7117806416789529,0.023138391397616493
409,0.7327056803694607,0.7297364662042573,0.015337392010703013
410,0.7351027564880513,0.7392487949109655,0.01926606742430721
411,0.7254052462415603,0.7316236294928715,0.011874228495187242
412,0.7308967984303937,0.7278163926188385,0.015390068357065651
413,0.73184477414716,0.7352670666409287,0.0141687121402389
414,0.7312127243319108,0.734252527389678,0.021483374096781048
415,0.7215043381790441,0.7284055203431157,0.01925014201726734
416,0.716633654360521,0.7213257136251218,0.015860480380397116
417,0.7047568414163328,0.7201475417052396,0.0180704368650064
418,0.7167753824358607,0.7088570546269998,0.018113312960882966
419,0.7070451272951858,0.7169950025630772,0.015991558730648333
420,0.7030897876269772,0.7083443556376885,0.01788055701183875
421,0.6960833898325898,0.7038716458330844,0.01737461908049527
422,0.6889465266118308,0.7020173093126032,0.023498550602979645
423,0.7216786323047021,0.6891558984982964,0.0712441459398127
424,0.6403713107236669,0.6474954721195074,0.04791097456378552
425,0.6488376368574854,0.6373067282261842,0.013193587216874716
426,0.6648332814207428,0.6462518972493757,0.025739132870357905
427,0.660594623181246,0.668014791591369,0.012103309350299182
428,0.6621200656532839,0.6629639798472042,0.01586660553695091
429,0.6510604532661713,0.6604550291235244,0.022506275241264834
430,0.6494043120382152,0.6466991932884378,0.012789326884324236
431,0.6390856107910114,0.6497099842740568,0.019621326504427328
432,0.6335611955881136,0.6423574564416769,0.009966854744335441
433,0.6317088881684478,0.6366958830471626,0.013298939909599992
434,0.6338444700819739,0.6320704828299714,0.017699252377846416
435,0.6425069204491867,0.6353431362026044,0.020790006374891437
436,0.6337355410887404,0.6371322368301804,0.019822231639391806
437,0.6252910541698556,0.6371758387970133,0.016873581274394832
438,0.5995869397273791,0.6211509465845,0.0235059007908442
439,0.5995105712571095,0.6047986637417152,0.0196580774437501
440,0.5928530131863525,0.600838861748103,0.026057641011155253
441,0.5859557649363479,0.5836467398717516,0.0194277715573274
442,0.6007201044432183,0.5854357569706555,0.022806407912400795
443,0.6220003666842175,0.6027806110239303,0.02331724596898731
444,0.6115291707867824,0.6188818902070734,0.017321942734132633
445,0.6158113731474101,0.617114757620258,0.011483443507055116
446,0.620790832569473,0.6170164443732037,0.02692006305392961
447,0.6295514079575177,0.6320486818465549,0.0175681740275952
448,0.6290610249953763,0.6254380556797116,0.03805682270003991
449,0.6317088348396024,0.6371648965409691,0.022871334571871023
450,0.6295949588053406,0.6304560406557435,0.009702247981211491
451,0.6199626763997534,0.6299651426498485,0.015394968482308685
452,0.6187859919693749,0.616220165542134,0.011962430749561895
453,0.6128802595483565,0.6193073017340468,0.014994383243690484
454,0.6060047366387112,0.6147038695576162,0.010681047998507952
455,0.6146999283265587,0.6063368860026577,0.0187221535223302
456,0.6028448435444486,0.6068495849919691,0.01756694899628444
457,0.5905321534780248,0.5905737308841502,0.018415895694640444
458,0.610395922036034,0.599398952734215,0.01479837823396904
459,0.5995759762798032,0.6079731291603021,0.01667145110811959
460,0.5950104703582423,0.5912282615586767,0.025141317590707497
461,0.6173803123609074,0.6111475528145528,0.017471396554045237
462,0.6298238193074168,0.6240963346198697,0.017410144988507285
463,0.6366120311473419,0.6331176817920107,0.02974498525653992
464,0.6051330208235717,0.6241507953140748,0.04736461059918699
465,0.608805061736794,0.5725852466480571,0.037374480259947135
466,0.558824280845084,0.5787378015771382,0.07311966887658476
467,0.6355769720191259,0.6070132176606007,0.04990042541245818
468,0.6552555898211907,0.6456846540371871,0.029024666845813615
469,0.6563559411571095,0.6615676310358131,0.024367097802307794
470,0.6574020325515305,0.655775168212128,0.01059529580675482
471,0.654100449061845,0.661644059770779,0.008739373370954893
472,0.6497420068941197,0.6564733008534875,0.010526694053352315
473,0.6553643926844918,0.6533534214221141,0.015889881131855334
474,0.6611285366608417,0.6587642417430027,0.029453427804579272
475,0.6666746915457624,0.6574878401047383,0.060925707209289415
476,0.6312729912018907,0.6278598024697256,0.014728551449255774
477,0.6320247618260744,0.6292233245129839,0.010493618207961821
478,0.6387913754774803,0.635506768871236,0.018527373543919517
479,0.6298128342795121,0.6389321126564564,0.015947457603461005
480,0.6282765183718949,0.6258307239672243,0.0096630469792672
481,0.6209978626246356,0.6295833330897079,0.01282362776102549
482,0.6286688187062246,0.6217072475406443,0.015012758713351868
483,0.6207581476775389,0.6294087581650321,0.01788178204314951
484,0.6260101181413588,0.6259943566358559,0.016136112425317897
